datasetID	asv	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	otu
SBDI-ASV-191208	ASVBAC000584	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacter	phosphatis		
SBDI-ASV-191208	ASVBAC000846	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacter	phosphatis		
SBDI-ASV-191208	ASVBAC002026	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax			
SBDI-ASV-191208	ASVBAC002111	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio_P	mexicanus		
SBDI-ASV-191208	ASVBAC002524	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	desulfuricans		
SBDI-ASV-191208	ASVBAC001118	Bacteria	Desulfuromonadota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter_A	pelophilus		
SBDI-ASV-191208	ASVBAC002092	Bacteria	Desulfuromonadota	Desulfuromonadia	Geobacterales	Pelobacteraceae	Pelobacter_C			
SBDI-ASV-191208	ASVBAC002557	Bacteria	Desulfuromonadota	Desulfuromonadia	Geobacterales	Pelobacteraceae	Pelobacter_C	propionicus		
SBDI-ASV-191208	ASVBAC002682	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	dehalogenans		
SBDI-ASV-191208	ASVBAC001319	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae				
SBDI-ASV-191208	ASVBAC001488	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae				
SBDI-ASV-191208	ASVBAC001767	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SG8-39	2-12-FULL-64-23			
SBDI-ASV-191208	ASVBAC001868	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Chondromyces	apiculatus		
SBDI-ASV-191208	ASVBAC001944	Bacteria								
SBDI-ASV-191208	ASVBAC002030	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SG8-39	2-12-FULL-64-23			
SBDI-ASV-191208	ASVBAC002211	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SG8-39	2-12-FULL-64-23			
SBDI-ASV-191208	ASVBAC002016	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Enhygromyxa	salina		
SBDI-ASV-191208	ASVBAC001985	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Ga0077550			
SBDI-ASV-191208	ASVBAC002319	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae				
SBDI-ASV-191208	ASVBAC000679	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Nannocystis	exedens		
SBDI-ASV-191208	ASVBAC000968	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Labilithrix	luteola		
SBDI-ASV-191208	ASVBAC001229	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales					
SBDI-ASV-191208	ASVBAC001939	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfonatronaceae	Desulfonatronum			
SBDI-ASV-191208	ASVBAC002047	Bacteria								
SBDI-ASV-191208	ASVBAC002172	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	bacteriovorus_D		
SBDI-ASV-191208	ASVBAC002362	Bacteria	Desulfobacterota							
SBDI-ASV-191208	ASVBAC002413	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio			
SBDI-ASV-191208	ASVBAC002847	Bacteria	Desulfobacterota	Syntrophia	Syntrophales					
SBDI-ASV-191208	ASVBAC002916	Bacteria	Myxococcota	UBA4248	UBA7976	UBA1532	UBA1532	sp1		
SBDI-ASV-191208	ASVBAC000490	Bacteria	Myxococcota	UBA4248	UBA7976	UBA1532	UBA1532	sp1		
SBDI-ASV-191208	ASVBAC000537	Bacteria	Desulfuromonadota	Desulfuromonadia	Geobacterales					
SBDI-ASV-191208	ASVBAC000683	Bacteria	Desulfuromonadota	Desulfuromonadia	Geobacterales					
SBDI-ASV-191208	ASVBAC000691	Bacteria								
SBDI-ASV-191208	ASVBAC000706	Bacteria	Desulfobacterota							
SBDI-ASV-191208	ASVBAC000759	Bacteria								
SBDI-ASV-191208	ASVBAC002386	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae	UBA4810			
SBDI-ASV-191208	ASVBAC001176	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Polynucleobacter	necessarius_C		
SBDI-ASV-191208	ASVBAC001409	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	lekithochrous		
SBDI-ASV-191208	ASVBAC002493	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter			
SBDI-ASV-191208	ASVBAC002516	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	lekithochrous		
SBDI-ASV-191208	ASVBAC001528	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	cavolei		
SBDI-ASV-191208	ASVBAC001761	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	sobria		
SBDI-ASV-191208	ASVBAC000784	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	encheleia		
SBDI-ASV-191208	ASVBAC002804	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	dextrinosolvens_B		
SBDI-ASV-191208	ASVBAC002491	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae				
SBDI-ASV-191208	ASVBAC000248	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Congregibacter			
SBDI-ASV-191208	ASVBAC001296	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas			
SBDI-ASV-191208	ASVBAC000787	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola			
SBDI-ASV-191208	ASVBAC001351	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	neustonica		
SBDI-ASV-191208	ASVBAC001732	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	neustonica		
SBDI-ASV-191208	ASVBAC001827	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas			
SBDI-ASV-191208	ASVBAC002004	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	ulvae		
SBDI-ASV-191208	ASVBAC002735	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas			
SBDI-ASV-191208	ASVBAC001631	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	baltica		
SBDI-ASV-191208	ASVBAC001107	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera			
SBDI-ASV-191208	ASVBAC001304	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera_A			
SBDI-ASV-191208	ASVBAC001317	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera			
SBDI-ASV-191208	ASVBAC001796	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera_A			
SBDI-ASV-191208	ASVBAC000424	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera			
SBDI-ASV-191208	ASVBAC001364	Bacteria	Proteobacteria	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus	antarcticus		
SBDI-ASV-191208	ASVBAC002287	Bacteria	Proteobacteria	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus	antarcticus		
SBDI-ASV-191208	ASVBAC001134	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	coli		
SBDI-ASV-191208	ASVBAC001233	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae				
SBDI-ASV-191208	ASVBAC001419	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae				
SBDI-ASV-191208	ASVBAC001539	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae				
SBDI-ASV-191208	ASVBAC001694	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae				
SBDI-ASV-191208	ASVBAC001843	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	ascorbata		
SBDI-ASV-191208	ASVBAC002204	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae				
SBDI-ASV-191208	ASVBAC000324	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	billingiae		
SBDI-ASV-191208	ASVBAC000737	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Ewingella	americana		
SBDI-ASV-191208	ASVBAC001489	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	fonticola		
SBDI-ASV-191208	ASVBAC000362	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Rahnella	victoriana		
SBDI-ASV-191208	ASVBAC000935	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Rahnella			
SBDI-ASV-191208	ASVBAC001886	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	EsTjRp	sp1		
SBDI-ASV-191208	ASVBAC001188	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Congregibacter			
SBDI-ASV-191208	ASVBAC001697	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus			
SBDI-ASV-191208	ASVBAC000050	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae				
SBDI-ASV-191208	ASVBAC001581	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001654	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales					
SBDI-ASV-191208	ASVBAC001699	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Microbulbifer	variabilis		
SBDI-ASV-191208	ASVBAC001828	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Microbulbifer			
SBDI-ASV-191208	ASVBAC002653	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Simiduia	agarivorans		
SBDI-ASV-191208	ASVBAC001836	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Luminiphilus			
SBDI-ASV-191208	ASVBAC002301	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC00992	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001047	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	moravica		
SBDI-ASV-191208	ASVBAC001104	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia			
SBDI-ASV-191208	ASVBAC001221	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC001440	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC001517	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC001612	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC001680	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC001722	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC001786	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia			
SBDI-ASV-191208	ASVBAC001959	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella_C			
SBDI-ASV-191208	ASVBAC001996	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC002070	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC002085	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella_C	quinlivanii		
SBDI-ASV-191208	ASVBAC002474	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia			
SBDI-ASV-191208	ASVBAC000589	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			
SBDI-ASV-191208	ASVBAC000123	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41			
SBDI-ASV-191208	ASVBAC002533	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41			
SBDI-ASV-191208	ASVBAC000196	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylomonas	koyamae_A		
SBDI-ASV-191208	ASVBAC001001	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae				
SBDI-ASV-191208	ASVBAC001032	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	acticola		
SBDI-ASV-191208	ASVBAC001043	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001065	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472			
SBDI-ASV-191208	ASVBAC001067	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001079	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC001087	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae				
SBDI-ASV-191208	ASVBAC001088	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae				
SBDI-ASV-191208	ASVBAC001127	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	AAA300-D14	sp1		
SBDI-ASV-191208	ASVBAC001150	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae				
SBDI-ASV-191208	ASVBAC000116	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Luminiphilus			
SBDI-ASV-191208	ASVBAC000117	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001171	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207			
SBDI-ASV-191208	ASVBAC001199	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	AAA300-D14	sp1		
SBDI-ASV-191208	ASVBAC001217	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207			
SBDI-ASV-191208	ASVBAC001249	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Luminiphilus			
SBDI-ASV-191208	ASVBAC001268	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	AAA300-D14	sp1		
SBDI-ASV-191208	ASVBAC001280	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001352	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus			
SBDI-ASV-191208	ASVBAC001383	Bacteria	Proteobacteria	Gammaproteobacteria	Berkiellales	Berkiellaceae	Berkiella	aquae		
SBDI-ASV-191208	ASVBAC001400	Bacteria	Proteobacteria	Gammaproteobacteria	Berkiellales	Berkiellaceae	Berkiella	aquae		
SBDI-ASV-191208	ASVBAC001410	Bacteria	Proteobacteria	Gammaproteobacteria	Berkiellales	Berkiellaceae	Berkiella	aquae		
SBDI-ASV-191208	ASVBAC001423	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001435	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001437	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae				
SBDI-ASV-191208	ASVBAC000144	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001454	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472			
SBDI-ASV-191208	ASVBAC001470	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales					
SBDI-ASV-191208	ASVBAC001500	Bacteria	Proteobacteria	Gammaproteobacteria	Berkiellales	Berkiellaceae	Berkiella	aquae		
SBDI-ASV-191208	ASVBAC001503	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas			
SBDI-ASV-191208	ASVBAC001520	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales					
SBDI-ASV-191208	ASVBAC001547	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	OM182	sp1		
SBDI-ASV-191208	ASVBAC001550	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207			
SBDI-ASV-191208	ASVBAC001552	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001555	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001558	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207			
SBDI-ASV-191208	ASVBAC000156	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207			
SBDI-ASV-191208	ASVBAC001566	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001596	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001618	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC000162	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472			
SBDI-ASV-191208	ASVBAC001658	Bacteria	Proteobacteria	Gammaproteobacteria	Woeseiales	Woeseiaceae	UBA1847			
SBDI-ASV-191208	ASVBAC001672	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001677	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae				
SBDI-ASV-191208	ASVBAC000168	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Luminiphilus			
SBDI-ASV-191208	ASVBAC001715	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales					
SBDI-ASV-191208	ASVBAC001716	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001731	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales					
SBDI-ASV-191208	ASVBAC001752	Bacteria	Proteobacteria	Gammaproteobacteria	Berkiellales	Berkiellaceae	Berkiella	aquae		
SBDI-ASV-191208	ASVBAC001790	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales					
SBDI-ASV-191208	ASVBAC001813	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC000183	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001848	Bacteria	Proteobacteria	Gammaproteobacteria	UBA5158	UBA5158	SCGC-AG-212-F23			
SBDI-ASV-191208	ASVBAC001853	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001875	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207			
SBDI-ASV-191208	ASVBAC001892	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	sp1		
SBDI-ASV-191208	ASVBAC000192	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Luminiphilus			
SBDI-ASV-191208	ASVBAC001932	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Luminiphilus			
SBDI-ASV-191208	ASVBAC001948	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC001950	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207			
SBDI-ASV-191208	ASVBAC001956	Bacteria	Proteobacteria	Gammaproteobacteria	UBA5158	UBA5158	SCGC-AG-212-F23			
SBDI-ASV-191208	ASVBAC001976	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales					
SBDI-ASV-191208	ASVBAC002020	Bacteria	Proteobacteria							
SBDI-ASV-191208	ASVBAC002066	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002086	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002088	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002157	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC002160	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Wenzhouxiangellaceae	Wenzhouxiangella	marina		
SBDI-ASV-191208	ASVBAC002255	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC002256	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	HTCC2089	GCA-002727775			
SBDI-ASV-191208	ASVBAC002263	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales					
SBDI-ASV-191208	ASVBAC002270	Bacteria	Proteobacteria	Gammaproteobacteria	Berkiellales	Berkiellaceae	Berkiella	aquae		
SBDI-ASV-191208	ASVBAC002271	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002280	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002293	Bacteria	Proteobacteria	Gammaproteobacteria	Berkiellales	Berkiellaceae	Berkiella	aquae		
SBDI-ASV-191208	ASVBAC002377	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002392	Bacteria	Proteobacteria	Gammaproteobacteria	Berkiellales	Berkiellaceae	Berkiella	aquae		
SBDI-ASV-191208	ASVBAC002410	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales					
SBDI-ASV-191208	ASVBAC000243	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002443	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002482	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	AAA536-G10	AAA536-G10			
SBDI-ASV-191208	ASVBAC002495	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002497	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales					
SBDI-ASV-191208	ASVBAC002498	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002500	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Congregibacter			
SBDI-ASV-191208	ASVBAC002509	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	denitrificans		
SBDI-ASV-191208	ASVBAC002529	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002544	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae				
SBDI-ASV-191208	ASVBAC000255	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC002556	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae				
SBDI-ASV-191208	ASVBAC002576	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002609	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC000261	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales					
SBDI-ASV-191208	ASVBAC002621	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	OM182	sp1		
SBDI-ASV-191208	ASVBAC002650	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC002652	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002660	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002772	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002779	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002819	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC002823	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC002827	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86					
SBDI-ASV-191208	ASVBAC002828	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	HTCC2089	GCA-002727775			
SBDI-ASV-191208	ASVBAC002830	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC002832	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	SAR86	AEGEAN-183	sp1		
SBDI-ASV-191208	ASVBAC002851	Bacteria	Proteobacteria	Gammaproteobacteria	UBA5158	UBA5158	SCGC-AG-212-F23			
SBDI-ASV-191208	ASVBAC002891	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC000290	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Luminiphilus			
SBDI-ASV-191208	ASVBAC002909	Bacteria	Proteobacteria	Gammaproteobacteria						
SBDI-ASV-191208	ASVBAC000294	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	HTCC2089	GCA-002727775			
SBDI-ASV-191208	ASVBAC002943	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae				
SBDI-ASV-191208	ASVBAC002952	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC002953	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A			
SBDI-ASV-191208	ASVBAC002954	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	AAA300-D14	sp1		
